x y f un ue 
0.0000000000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0078125000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0156250000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0234375000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0312500000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0390625000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0468750000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0546875000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0625000000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0703125000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0781250000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0859375000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.0937500000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1015625000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1093750000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1171875000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1250000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1328125000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1406250000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1484375000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1562500000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1640625000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1718750000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1796875000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1875000000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.1953125000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2031250000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2109375000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2187500000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2265625000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2343750000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2421875000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2500000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2578125000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2656250000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2734375000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2812500000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2890625000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.2968750000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3046875000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3125000000000000 0.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3203125000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3281250000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3359375000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3437500000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
0.3515625000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 
